feature_id,timestamp,mask_id,writer_id,x_position,y_position,target_width,measured_width,cd_error,defect_flag,exposure_dose,temperature,humidity,vibration,day,week,month,hour,day_of_week
F_000161,2026-05-08 10:40:00,M_2026_05_08_04,MBMW_04,1838.9,1828.4,80.0,78.4,-1.6,0,14.23,21.1,49.8,0.022,8,19,5,10,4
F_000162,2026-05-08 10:50:00,M_2026_05_08_04,MBMW_05,3161.5,1126.9,40.0,39.6,-0.4,0,13.75,21.3,47.9,0.038,8,19,5,10,4
F_000163,2026-05-08 11:00:00,M_2026_05_08_04,MBMW_03,3167.6,979.2,70.0,68.7,-1.3,0,13.84,21.1,51.8,0.049,8,19,5,11,4
F_000164,2026-05-08 11:10:00,M_2026_05_08_04,MBMW_04,2678.9,704.0,40.0,42.0,2.0,0,14.75,21.2,52.0,0.042,8,19,5,11,4
F_000165,2026-05-08 11:20:00,M_2026_05_08_04,MBMW_05,451.4,3112.1,80.0,80.8,0.8,0,14.22,21.0,52.4,0.03,8,19,5,11,4
F_000166,2026-05-08 11:30:00,M_2026_05_08_04,MBMW_03,4176.5,3906.6,80.0,84.7,4.7,1,14.91,21.4,44.5,0.105,8,19,5,11,4
F_000167,2026-05-08 11:40:00,M_2026_05_08_04,MBMW_04,1603.9,2891.5,40.0,40.6,0.6,0,14.73,21.1,53.9,0.021,8,19,5,11,4
F_000168,2026-05-08 11:50:00,M_2026_05_08_04,MBMW_05,932.6,734.8,40.0,38.7,-1.3,0,14.02,20.5,50.3,0.026,8,19,5,11,4
F_000169,2026-05-08 12:00:00,M_2026_05_08_04,MBMW_03,203.9,4055.6,40.0,40.6,0.6,0,13.95,21.4,50.1,0.055,8,19,5,12,4
F_000170,2026-05-08 12:10:00,M_2026_05_08_04,MBMW_04,2954.5,3179.8,80.0,79.7,-0.3,0,14.47,20.9,49.8,0.021,8,19,5,12,4
F_000171,2026-05-08 12:20:00,M_2026_05_08_05,MBMW_05,3387.8,1940.8,50.0,50.8,0.8,0,14.22,21.8,47.3,0.039,8,19,5,12,4
F_000172,2026-05-08 12:30:00,M_2026_05_08_05,MBMW_03,82.9,3370.7,40.0,39.9,-0.1,0,14.05,21.2,50.7,0.043,8,19,5,12,4
F_000173,2026-05-08 12:40:00,M_2026_05_08_05,MBMW_04,2560.5,1299.5,70.0,69.3,-0.7,0,14.66,20.9,53.1,0.029,8,19,5,12,4
F_000174,2026-05-08 12:50:00,M_2026_05_08_05,MBMW_05,1132.5,1726.0,80.0,81.1,1.1,0,14.2,21.2,50.2,0.026,8,19,5,12,4
F_000175,2026-05-08 13:00:00,M_2026_05_08_05,MBMW_03,3225.9,4587.4,60.0,59.9,-0.1,0,14.05,21.7,47.6,0.054,8,19,5,13,4
F_000176,2026-05-08 13:10:00,M_2026_05_08_05,MBMW_04,871.8,1452.5,60.0,63.3,3.3,1,15.09,21.9,46.7,0.034,8,19,5,13,4
F_000177,2026-05-08 13:20:00,M_2026_05_08_05,MBMW_05,3454.7,2349.9,70.0,71.6,1.6,0,14.01,21.5,49.1,0.029,8,19,5,13,4
F_000178,2026-05-08 13:30:00,M_2026_05_08_05,MBMW_03,1933.7,4450.7,50.0,50.8,0.8,0,14.27,21.6,48.1,0.045,8,19,5,13,4
F_000179,2026-05-08 13:40:00,M_2026_05_08_05,MBMW_04,4683.6,3538.6,40.0,40.3,0.3,0,14.44,22.0,50.9,0.039,8,19,5,13,4
F_000180,2026-05-08 13:50:00,M_2026_05_08_05,MBMW_05,687.6,311.0,80.0,79.2,-0.8,0,13.99,22.4,52.2,0.014,8,19,5,13,4
F_000181,2026-05-11 09:00:00,M_2026_05_11_03,MBMW_03,1705.3,736.5,40.0,40.4,0.4,0,14.01,20.3,49.5,0.031,11,20,5,9,0
F_000182,2026-05-11 09:10:00,M_2026_05_11_03,MBMW_04,567.4,39.2,80.0,81.8,1.8,0,14.78,20.8,48.5,0.024,11,20,5,9,0
F_000183,2026-05-11 09:20:00,M_2026_05_11_03,MBMW_05,4623.5,3154.6,60.0,59.8,-0.2,0,13.81,20.2,48.6,0.019,11,20,5,9,0
F_000184,2026-05-11 09:30:00,M_2026_05_11_03,MBMW_03,4386.7,2238.4,40.0,41.6,1.6,0,14.43,20.9,49.1,0.038,11,20,5,9,0
F_000185,2026-05-11 09:40:00,M_2026_05_11_03,MBMW_04,1289.7,671.4,70.0,70.6,0.6,0,14.63,21.0,46.8,0.038,11,20,5,9,0
F_000186,2026-05-11 09:50:00,M_2026_05_11_03,MBMW_05,3299.9,4789.7,50.0,50.4,0.4,0,14.45,21.0,50.4,0.024,11,20,5,9,0
F_000187,2026-05-11 10:00:00,M_2026_05_11_03,MBMW_03,4086.1,2648.3,70.0,72.4,2.4,0,14.06,21.1,47.2,0.031,11,20,5,10,0
F_000188,2026-05-11 10:10:00,M_2026_05_11_03,MBMW_04,2776.0,1209.5,50.0,49.4,-0.6,0,14.48,21.2,51.7,0.021,11,20,5,10,0
F_000189,2026-05-11 10:20:00,M_2026_05_11_03,MBMW_05,2648.3,2503.0,40.0,39.9,-0.1,0,13.95,21.5,48.8,0.013,11,20,5,10,0
F_000190,2026-05-11 10:30:00,M_2026_05_11_03,MBMW_03,1209.3,3398.1,40.0,43.4,3.4,1,14.47,21.0,51.3,0.041,11,20,5,10,0
F_000191,2026-05-11 10:40:00,M_2026_05_11_04,MBMW_04,465.5,381.2,50.0,53.8,3.8,1,14.97,21.6,46.8,0.02,11,20,5,10,0
F_000192,2026-05-11 10:50:00,M_2026_05_11_04,MBMW_05,4486.1,1373.5,60.0,59.6,-0.4,0,13.9,20.8,51.4,0.025,11,20,5,10,0
F_000193,2026-05-11 11:00:00,M_2026_05_11_04,MBMW_03,4502.1,4034.8,80.0,80.6,0.6,0,14.25,21.0,52.6,0.041,11,20,5,11,0
F_000194,2026-05-11 11:10:00,M_2026_05_11_04,MBMW_04,3165.5,2298.3,70.0,70.0,0.0,0,14.75,21.1,47.3,0.037,11,20,5,11,0
F_000195,2026-05-11 11:20:00,M_2026_05_11_04,MBMW_05,1695.1,2732.9,70.0,69.3,-0.7,0,13.53,20.9,49.7,0.032,11,20,5,11,0
F_000196,2026-05-11 11:30:00,M_2026_05_11_04,MBMW_03,1746.0,2164.1,70.0,71.2,1.2,0,14.46,20.5,50.6,0.038,11,20,5,11,0
F_000197,2026-05-11 11:40:00,M_2026_05_11_04,MBMW_04,3629.8,219.5,40.0,39.6,-0.4,0,14.27,21.6,50.7,0.025,11,20,5,11,0
F_000198,2026-05-11 11:50:00,M_2026_05_11_04,MBMW_05,4485.6,828.7,70.0,68.0,-2.0,0,13.53,21.1,49.3,0.018,11,20,5,11,0
F_000199,2026-05-11 12:00:00,M_2026_05_11_04,MBMW_03,4435.4,2227.7,80.0,78.4,-1.6,0,14.17,21.3,49.0,0.03,11,20,5,12,0
F_000200,2026-05-11 12:10:00,M_2026_05_11_04,MBMW_04,3899.4,1045.9,80.0,82.1,2.1,0,14.56,21.9,50.5,0.024,11,20,5,12,0
F_000201,2026-05-11 12:20:00,M_2026_05_11_05,MBMW_05,3210.2,249.9,50.0,51.0,1.0,0,14.09,21.7,50.7,0.033,11,20,5,12,0
F_000202,2026-05-11 12:30:00,M_2026_05_11_05,MBMW_03,420.7,4218.2,40.0,41.6,1.6,0,14.29,22.1,48.7,0.037,11,20,5,12,0
F_000203,2026-05-11 12:40:00,M_2026_05_11_05,MBMW_04,808.1,4906.0,80.0,81.4,1.4,0,14.7,21.7,48.3,0.05,11,20,5,12,0
F_000204,2026-05-11 12:50:00,M_2026_05_11_05,MBMW_05,4492.8,3965.7,60.0,57.7,-2.3,0,13.52,21.9,52.3,0.015,11,20,5,12,0
F_000205,2026-05-11 13:00:00,M_2026_05_11_05,MBMW_03,3032.1,4268.9,40.0,41.8,1.8,0,14.17,21.7,50.0,0.054,11,20,5,13,0
F_000206,2026-05-11 13:10:00,M_2026_05_11_05,MBMW_04,46.0,1209.9,40.0,41.7,1.7,0,14.64,21.6,45.2,0.041,11,20,5,13,0
F_000207,2026-05-11 13:20:00,M_2026_05_11_05,MBMW_05,507.4,4803.1,80.0,81.5,1.5,0,13.93,22.1,52.1,0.02,11,20,5,13,0
F_000208,2026-05-11 13:30:00,M_2026_05_11_05,MBMW_03,3317.5,984.6,60.0,59.3,-0.7,0,14.03,21.8,48.4,0.04,11,20,5,13,0
F_000209,2026-05-11 13:40:00,M_2026_05_11_05,MBMW_04,25.3,4757.1,50.0,52.5,2.5,0,14.82,22.2,49.7,0.037,11,20,5,13,0
F_000210,2026-05-11 13:50:00,M_2026_05_11_05,MBMW_05,804.0,4974.1,80.0,80.9,0.9,0,13.76,21.9,50.2,0.036,11,20,5,13,0
F_000211,2026-05-12 09:00:00,M_2026_05_12_03,MBMW_03,2743.7,3558.6,60.0,61.0,1.0,0,14.29,20.7,45.6,0.042,12,20,5,9,1
F_000212,2026-05-12 09:10:00,M_2026_05_12_03,MBMW_04,3459.5,4905.7,40.0,43.1,3.1,1,14.9,20.7,48.1,0.022,12,20,5,9,1
F_000213,2026-05-12 09:20:00,M_2026_05_12_03,MBMW_05,3259.8,2847.7,60.0,58.3,-1.7,0,13.7,21.1,51.5,0.021,12,20,5,9,1
F_000214,2026-05-12 09:30:00,M_2026_05_12_03,MBMW_03,1121.3,1297.7,40.0,40.4,0.4,0,13.93,20.7,51.1,0.036,12,20,5,9,1
F_000215,2026-05-12 09:40:00,M_2026_05_12_03,MBMW_04,3560.9,2185.0,80.0,83.1,3.1,1,14.81,21.2,48.5,0.048,12,20,5,9,1
F_000216,2026-05-12 09:50:00,M_2026_05_12_03,MBMW_05,1186.2,2967.8,80.0,78.2,-1.8,0,13.47,20.6,50.6,0.031,12,20,5,9,1
F_000217,2026-05-12 10:00:00,M_2026_05_12_03,MBMW_03,1627.0,365.4,70.0,70.9,0.9,0,14.5,20.9,51.0,0.032,12,20,5,10,1
F_000218,2026-05-12 10:10:00,M_2026_05_12_03,MBMW_04,3732.5,3111.7,70.0,72.5,2.5,0,14.67,20.7,51.0,0.029,12,20,5,10,1
F_000219,2026-05-12 10:20:00,M_2026_05_12_03,MBMW_05,3248.2,4905.9,70.0,69.0,-1.0,0,13.83,21.3,47.2,0.012,12,20,5,10,1
F_000220,2026-05-12 10:30:00,M_2026_05_12_03,MBMW_03,4246.1,950.5,80.0,81.8,1.8,0,14.33,20.7,52.9,0.055,12,20,5,10,1
F_000221,2026-05-12 10:40:00,M_2026_05_12_04,MBMW_04,3288.1,3963.0,50.0,51.6,1.6,0,14.82,20.8,48.8,0.047,12,20,5,10,1
F_000222,2026-05-12 10:50:00,M_2026_05_12_04,MBMW_05,2841.5,4539.5,80.0,77.1,-2.9,0,13.87,20.7,50.0,0.013,12,20,5,10,1
F_000223,2026-05-12 11:00:00,M_2026_05_12_04,MBMW_03,468.4,4718.5,60.0,63.2,3.2,1,14.44,21.1,49.1,0.043,12,20,5,11,1
F_000224,2026-05-12 11:10:00,M_2026_05_12_04,MBMW_04,1838.6,4800.7,80.0,77.6,-2.4,0,14.47,21.3,50.3,0.048,12,20,5,11,1
F_000225,2026-05-12 11:20:00,M_2026_05_12_04,MBMW_05,1326.0,2607.3,80.0,77.2,-2.8,0,14.09,21.4,48.2,0.014,12,20,5,11,1
F_000226,2026-05-12 11:30:00,M_2026_05_12_04,MBMW_03,1219.9,4886.5,40.0,40.8,0.8,0,13.85,21.2,49.5,0.039,12,20,5,11,1
F_000227,2026-05-12 11:40:00,M_2026_05_12_04,MBMW_04,4865.1,3786.6,40.0,42.7,2.7,0,14.83,21.1,50.3,0.029,12,20,5,11,1
F_000228,2026-05-12 11:50:00,M_2026_05_12_04,MBMW_05,1965.5,808.4,40.0,38.9,-1.1,0,13.78,21.3,52.4,0.011,12,20,5,11,1
F_000229,2026-05-12 12:00:00,M_2026_05_12_04,MBMW_03,4460.2,2384.5,80.0,79.0,-1.0,0,13.78,21.4,52.2,0.031,12,20,5,12,1
F_000230,2026-05-12 12:10:00,M_2026_05_12_04,MBMW_04,3155.7,3591.7,50.0,48.3,-1.7,0,14.75,21.6,52.3,0.049,12,20,5,12,1
F_000231,2026-05-12 12:20:00,M_2026_05_12_05,MBMW_05,3974.1,1236.7,60.0,60.7,0.7,0,13.87,21.6,51.7,0.027,12,20,5,12,1
F_000232,2026-05-12 12:30:00,M_2026_05_12_05,MBMW_03,2513.2,3203.1,60.0,58.8,-1.2,0,13.72,22.1,53.7,0.039,12,20,5,12,1
F_000233,2026-05-12 12:40:00,M_2026_05_12_05,MBMW_04,2884.5,3333.0,50.0,48.5,-1.5,0,14.05,21.7,49.3,0.031,12,20,5,12,1
F_000234,2026-05-12 12:50:00,M_2026_05_12_05,MBMW_05,2462.6,813.5,50.0,49.9,-0.1,0,13.84,21.8,49.6,0.031,12,20,5,12,1
F_000235,2026-05-12 13:00:00,M_2026_05_12_05,MBMW_03,976.2,2825.4,60.0,62.6,2.6,0,14.67,21.8,49.4,0.041,12,20,5,13,1
F_000236,2026-05-12 13:10:00,M_2026_05_12_05,MBMW_04,3612.3,3858.1,70.0,71.7,1.7,0,14.78,21.8,49.6,0.027,12,20,5,13,1
F_000237,2026-05-12 13:20:00,M_2026_05_12_05,MBMW_05,1403.9,2494.5,40.0,37.0,-3.0,0,13.68,22.0,46.8,0.013,12,20,5,13,1
F_000238,2026-05-12 13:30:00,M_2026_05_12_05,MBMW_03,121.6,60.5,40.0,45.2,5.2,1,14.51,21.9,50.1,0.052,12,20,5,13,1
F_000239,2026-05-12 13:40:00,M_2026_05_12_05,MBMW_04,3227.4,45.2,60.0,74.1,14.1,1,14.96,22.0,50.5,0.025,12,20,5,13,1
F_000240,2026-05-12 13:50:00,M_2026_05_12_05,MBMW_05,885.6,1785.1,50.0,49.4,-0.6,0,14.27,22.5,48.9,0.012,12,20,5,13,1
F_000241,2026-05-13 09:00:00,M_2026_05_13_03,MBMW_03,4702.3,4631.0,70.0,81.6,11.6,1,14.39,20.6,45.0,0.043,13,20,5,9,2
F_000242,2026-05-13 09:10:00,M_2026_05_13_03,MBMW_04,4769.6,1143.4,60.0,62.4,2.4,0,14.95,20.9,48.7,0.021,13,20,5,9,2
F_000243,2026-05-13 09:20:00,M_2026_05_13_03,MBMW_05,4574.3,3171.8,40.0,42.1,2.1,0,14.11,20.0,46.2,0.039,13,20,5,9,2
F_000244,2026-05-13 09:30:00,M_2026_05_13_03,MBMW_03,1850.8,1110.4,80.0,76.8,-3.2,1,14.05,20.7,49.8,0.049,13,20,5,9,2
F_000245,2026-05-13 09:40:00,M_2026_05_13_03,MBMW_04,77.3,1608.3,50.0,49.2,-0.8,0,14.2,20.7,49.3,0.025,13,20,5,9,2
F_000246,2026-05-13 09:50:00,M_2026_05_13_03,MBMW_05,4641.6,4240.2,80.0,77.4,-2.6,0,13.73,20.9,49.7,0.015,13,20,5,9,2
F_000247,2026-05-13 10:00:00,M_2026_05_13_03,MBMW_03,2140.9,3644.3,60.0,60.7,0.7,0,14.52,20.8,47.2,0.047,13,20,5,10,2
F_000248,2026-05-13 10:10:00,M_2026_05_13_03,MBMW_04,4833.3,477.0,40.0,40.9,0.9,0,14.58,21.0,52.0,0.031,13,20,5,10,2
F_000249,2026-05-13 10:20:00,M_2026_05_13_03,MBMW_05,4818.1,2143.5,70.0,69.9,-0.1,0,13.85,20.8,49.9,0.033,13,20,5,10,2
F_000250,2026-05-13 10:30:00,M_2026_05_13_03,MBMW_03,4265.0,145.8,80.0,78.9,-1.1,0,13.84,21.1,47.8,0.046,13,20,5,10,2
F_000251,2026-05-13 10:40:00,M_2026_05_13_04,MBMW_04,1472.2,2404.5,70.0,69.2,-0.8,0,14.53,20.5,50.9,0.033,13,20,5,10,2
F_000252,2026-05-13 10:50:00,M_2026_05_13_04,MBMW_05,1925.5,3312.2,40.0,40.5,0.5,0,13.89,21.1,50.0,0.039,13,20,5,10,2
F_000253,2026-05-13 11:00:00,M_2026_05_13_04,MBMW_03,4255.7,592.5,80.0,87.0,7.0,1,14.34,20.9,53.5,0.042,13,20,5,11,2
F_000254,2026-05-13 11:10:00,M_2026_05_13_04,MBMW_04,1584.6,1444.4,70.0,71.2,1.2,0,14.56,21.5,48.8,0.032,13,20,5,11,2
F_000255,2026-05-13 11:20:00,M_2026_05_13_04,MBMW_05,847.5,1989.2,70.0,69.0,-1.0,0,13.74,20.9,47.4,0.03,13,20,5,11,2
F_000256,2026-05-13 11:30:00,M_2026_05_13_04,MBMW_03,2784.0,4597.7,80.0,80.8,0.8,0,14.45,21.6,50.5,0.054,13,20,5,11,2
F_000257,2026-05-13 11:40:00,M_2026_05_13_04,MBMW_04,4680.8,4966.3,40.0,42.3,2.3,0,14.8,21.3,52.0,0.039,13,20,5,11,2
F_000258,2026-05-13 11:50:00,M_2026_05_13_04,MBMW_05,3480.1,224.6,70.0,71.0,1.0,0,14.03,20.8,54.6,0.031,13,20,5,11,2
F_000259,2026-05-13 12:00:00,M_2026_05_13_04,MBMW_03,2850.3,3805.0,60.0,59.1,-0.9,0,14.66,21.2,55.0,0.041,13,20,5,12,2
F_000260,2026-05-13 12:10:00,M_2026_05_13_04,MBMW_04,485.9,1858.6,80.0,81.5,1.5,0,14.55,21.8,46.9,0.034,13,20,5,12,2
F_000261,2026-05-13 12:20:00,M_2026_05_13_05,MBMW_05,3075.0,1962.3,50.0,49.7,-0.3,0,13.89,21.8,49.7,0.016,13,20,5,12,2
F_000262,2026-05-13 12:30:00,M_2026_05_13_05,MBMW_03,4950.3,3771.3,50.0,51.7,1.7,0,14.37,21.2,47.5,0.05,13,20,5,12,2
F_000263,2026-05-13 12:40:00,M_2026_05_13_05,MBMW_04,700.4,4592.1,40.0,40.8,0.8,0,14.44,22.2,49.4,0.027,13,20,5,12,2
F_000264,2026-05-13 12:50:00,M_2026_05_13_05,MBMW_05,2591.6,4754.6,60.0,57.1,-2.9,0,13.97,21.7,54.8,0.01,13,20,5,12,2
F_000265,2026-05-13 13:00:00,M_2026_05_13_05,MBMW_03,4386.9,2885.6,70.0,70.1,0.1,0,14.21,22.1,48.2,0.058,13,20,5,13,2
F_000266,2026-05-13 13:10:00,M_2026_05_13_05,MBMW_04,3703.8,1785.6,50.0,56.0,6.0,1,15.54,21.5,49.7,0.029,13,20,5,13,2
F_000267,2026-05-13 13:20:00,M_2026_05_13_05,MBMW_05,3485.1,3937.7,40.0,40.2,0.2,0,13.94,21.8,48.5,0.016,13,20,5,13,2
F_000268,2026-05-13 13:30:00,M_2026_05_13_05,MBMW_03,3512.4,1255.0,60.0,61.2,1.2,0,14.55,22.1,47.6,0.038,13,20,5,13,2
F_000269,2026-05-13 13:40:00,M_2026_05_13_05,MBMW_04,1797.5,2820.4,60.0,61.9,1.9,0,14.96,22.0,53.1,0.03,13,20,5,13,2
F_000270,2026-05-13 13:50:00,M_2026_05_13_05,MBMW_05,1468.0,1792.9,40.0,39.6,-0.4,0,13.56,21.3,46.4,0.024,13,20,5,13,2
F_000271,2026-05-14 09:00:00,M_2026_05_14_03,MBMW_03,4046.8,3283.2,40.0,40.0,0.0,0,13.74,20.7,48.4,0.032,14,20,5,9,3
F_000272,2026-05-14 09:10:00,M_2026_05_14_03,MBMW_04,4050.6,1202.0,70.0,71.3,1.3,0,14.78,20.2,48.9,0.022,14,20,5,9,3
F_000273,2026-05-14 09:20:00,M_2026_05_14_03,MBMW_05,4335.4,958.0,40.0,41.8,1.8,0,14.29,20.5,48.8,0.019,14,20,5,9,3
F_000274,2026-05-14 09:30:00,M_2026_05_14_03,MBMW_03,4566.2,4591.2,70.0,73.1,3.1,1,14.3,20.4,48.3,0.039,14,20,5,9,3
F_000275,2026-05-14 09:40:00,M_2026_05_14_03,MBMW_04,2556.7,509.0,70.0,72.8,2.8,0,14.74,21.2,52.3,0.024,14,20,5,9,3
F_000276,2026-05-14 09:50:00,M_2026_05_14_03,MBMW_05,2507.6,2529.8,80.0,81.0,1.0,0,13.83,21.3,45.0,0.022,14,20,5,9,3
F_000277,2026-05-14 10:00:00,M_2026_05_14_03,MBMW_03,3991.5,1104.3,60.0,58.5,-1.5,0,13.82,21.0,50.2,0.039,14,20,5,10,3
F_000278,2026-05-14 10:10:00,M_2026_05_14_03,MBMW_04,3249.8,194.6,60.0,62.4,2.4,0,14.43,20.9,50.4,0.021,14,20,5,10,3
F_000279,2026-05-14 10:20:00,M_2026_05_14_03,MBMW_05,3509.8,180.1,60.0,58.4,-1.6,0,13.43,21.0,50.1,0.037,14,20,5,10,3
F_000280,2026-05-14 10:30:00,M_2026_05_14_03,MBMW_03,3979.0,876.1,80.0,79.9,-0.1,0,13.89,21.4,48.0,0.057,14,20,5,10,3
F_000281,2026-05-14 10:40:00,M_2026_05_14_04,MBMW_04,4450.0,4333.9,70.0,72.0,2.0,0,14.56,20.5,52.1,0.026,14,20,5,10,3
F_000282,2026-05-14 10:50:00,M_2026_05_14_04,MBMW_05,1690.0,1412.4,70.0,69.3,-0.7,0,14.15,20.8,52.1,0.015,14,20,5,10,3
F_000283,2026-05-14 11:00:00,M_2026_05_14_04,MBMW_03,1877.9,4752.3,40.0,40.7,0.7,0,14.09,21.5,48.1,0.046,14,20,5,11,3
F_000284,2026-05-14 11:10:00,M_2026_05_14_04,MBMW_04,469.9,2908.1,80.0,83.3,3.3,1,14.8,21.6,47.5,0.039,14,20,5,11,3
F_000285,2026-05-14 11:20:00,M_2026_05_14_04,MBMW_05,2891.4,2183.1,40.0,38.8,-1.2,0,13.96,21.4,47.1,0.039,14,20,5,11,3
F_000286,2026-05-14 11:30:00,M_2026_05_14_04,MBMW_03,179.7,2900.4,80.0,83.1,3.1,1,14.37,21.0,50.4,0.041,14,20,5,11,3
F_000287,2026-05-14 11:40:00,M_2026_05_14_04,MBMW_04,2328.0,2583.5,40.0,37.7,-2.3,0,14.41,21.7,50.1,0.039,14,20,5,11,3
F_000288,2026-05-14 11:50:00,M_2026_05_14_04,MBMW_05,2713.2,3793.9,50.0,53.1,3.1,1,14.24,21.8,49.3,0.036,14,20,5,11,3
F_000289,2026-05-14 12:00:00,M_2026_05_14_04,MBMW_03,1432.7,1412.5,60.0,60.3,0.3,0,13.8,21.7,54.2,0.043,14,20,5,12,3
F_000290,2026-05-14 12:10:00,M_2026_05_14_04,MBMW_04,2954.2,1765.3,60.0,60.0,0.0,0,14.59,20.8,49.1,0.024,14,20,5,12,3
F_000291,2026-05-14 12:20:00,M_2026_05_14_05,MBMW_05,152.5,4470.5,70.0,70.0,0.0,0,13.92,21.6,50.4,0.021,14,20,5,12,3
F_000292,2026-05-14 12:30:00,M_2026_05_14_05,MBMW_03,186.7,4732.3,50.0,51.5,1.5,0,14.45,21.8,49.6,0.034,14,20,5,12,3
F_000293,2026-05-14 12:40:00,M_2026_05_14_05,MBMW_04,4113.0,4462.8,60.0,63.3,3.3,1,15.14,21.6,53.9,0.02,14,20,5,12,3
F_000294,2026-05-14 12:50:00,M_2026_05_14_05,MBMW_05,1801.0,2097.2,70.0,69.9,-0.1,0,14.16,21.8,45.9,0.033,14,20,5,12,3
F_000295,2026-05-14 13:00:00,M_2026_05_14_05,MBMW_03,635.3,3901.8,50.0,53.8,3.8,1,14.65,21.7,49.2,0.037,14,20,5,13,3
F_000296,2026-05-14 13:10:00,M_2026_05_14_05,MBMW_04,2611.2,2381.7,60.0,61.7,1.7,0,14.48,21.6,51.0,0.02,14,20,5,13,3
F_000297,2026-05-14 13:20:00,M_2026_05_14_05,MBMW_05,3850.0,2487.7,40.0,41.3,1.3,0,14.29,22.4,49.3,0.036,14,20,5,13,3
F_000298,2026-05-14 13:30:00,M_2026_05_14_05,MBMW_03,1079.1,1023.4,80.0,80.8,0.8,0,14.54,22.1,47.0,0.043,14,20,5,13,3
F_000299,2026-05-14 13:40:00,M_2026_05_14_05,MBMW_04,3114.5,2955.7,50.0,47.7,-2.3,0,14.01,21.8,49.9,0.027,14,20,5,13,3
F_000300,2026-05-14 13:50:00,M_2026_05_14_05,MBMW_05,426.7,930.7,70.0,69.8,-0.2,0,13.87,21.8,46.2,0.018,14,20,5,13,3
F_000301,2026-05-15 09:00:00,M_2026_05_15_03,MBMW_03,258.4,1657.8,50.0,50.0,0.0,0,14.41,20.5,49.9,0.037,15,20,5,9,4
F_000302,2026-05-15 09:10:00,M_2026_05_15_03,MBMW_04,2656.8,4275.2,70.0,69.2,-0.8,0,14.58,20.5,47.9,0.026,15,20,5,9,4
F_000303,2026-05-15 09:20:00,M_2026_05_15_03,MBMW_05,2703.2,1035.4,50.0,51.7,1.7,0,13.61,20.9,47.7,0.035,15,20,5,9,4
F_000304,2026-05-15 09:30:00,M_2026_05_15_03,MBMW_03,3187.1,355.8,70.0,73.6,3.6,1,14.87,21.0,51.1,0.035,15,20,5,9,4
F_000305,2026-05-15 09:40:00,M_2026_05_15_03,MBMW_04,3630.5,345.0,60.0,61.0,1.0,0,14.77,21.0,47.1,0.037,15,20,5,9,4
F_000306,2026-05-15 09:50:00,M_2026_05_15_03,MBMW_05,4879.3,4703.9,40.0,41.9,1.9,0,13.98,20.7,46.1,0.012,15,20,5,9,4
F_000307,2026-05-15 10:00:00,M_2026_05_15_03,MBMW_03,2581.5,2534.6,60.0,57.0,-3.0,0,13.84,21.2,47.5,0.058,15,20,5,10,4
F_000308,2026-05-15 10:10:00,M_2026_05_15_03,MBMW_04,1614.8,2047.1,40.0,38.9,-1.1,0,14.55,21.3,53.5,0.038,15,20,5,10,4
F_000309,2026-05-15 10:20:00,M_2026_05_15_03,MBMW_05,3975.9,4054.4,60.0,58.6,-1.4,0,13.67,20.9,47.5,0.037,15,20,5,10,4
F_000310,2026-05-15 10:30:00,M_2026_05_15_03,MBMW_03,1354.2,4179.1,60.0,63.7,3.7,1,14.56,20.7,50.4,0.042,15,20,5,10,4
F_000311,2026-05-15 10:40:00,M_2026_05_15_04,MBMW_04,2194.9,1661.0,50.0,51.2,1.2,0,14.89,21.1,51.4,0.044,15,20,5,10,4
F_000312,2026-05-15 10:50:00,M_2026_05_15_04,MBMW_05,392.3,3468.1,80.0,76.7,-3.3,1,13.77,21.8,47.9,0.036,15,20,5,10,4
F_000313,2026-05-15 11:00:00,M_2026_05_15_04,MBMW_03,126.8,3855.6,70.0,73.1,3.1,1,14.41,20.9,48.0,0.051,15,20,5,11,4
F_000314,2026-05-15 11:10:00,M_2026_05_15_04,MBMW_04,4813.2,3273.3,70.0,71.1,1.1,0,14.67,21.1,50.2,0.023,15,20,5,11,4
F_000315,2026-05-15 11:20:00,M_2026_05_15_04,MBMW_05,4179.9,758.0,70.0,67.9,-2.1,0,14.01,21.3,50.4,0.01,15,20,5,11,4
F_000316,2026-05-15 11:30:00,M_2026_05_15_04,MBMW_03,3479.9,4379.4,40.0,40.6,0.6,0,14.31,21.5,52.7,0.035,15,20,5,11,4
F_000317,2026-05-15 11:40:00,M_2026_05_15_04,MBMW_04,2044.8,2695.5,70.0,71.8,1.8,0,14.87,20.8,48.4,0.024,15,20,5,11,4
F_000318,2026-05-15 11:50:00,M_2026_05_15_04,MBMW_05,866.5,1412.4,70.0,70.7,0.7,0,14.04,21.8,49.2,0.032,15,20,5,11,4
F_000319,2026-05-15 12:00:00,M_2026_05_15_04,MBMW_03,782.2,2126.1,50.0,53.2,3.2,1,14.37,21.9,55.0,0.047,15,20,5,12,4
F_000320,2026-05-15 12:10:00,M_2026_05_15_04,MBMW_04,1251.2,187.9,60.0,62.6,2.6,0,15.12,21.4,46.4,0.036,15,20,5,12,4
F_000321,2026-05-15 12:20:00,M_2026_05_15_05,MBMW_05,2746.1,639.3,70.0,70.5,0.5,0,14.14,22.4,46.0,0.018,15,20,5,12,4
